session_id,x,sequence_codes
8067,5,841B4
8068,3,844
8069,4,5A45
8070,6,849B68
8071,2,88
8072,8,35A90125
8073,7,3867156
8074,5,8B161
8075,5,74A5A
8076,4,4B74
8077,2,BB
8078,5,324A3
8079,4,8BA8
8080,5,58700
8081,6,2A45BB
8082,3,484
8083,3,131
8084,6,A84636
8085,7,B139505
8086,5,92109
8087,6,260132
8088,5,70122
8089,9,90A26B455
8090,5,A781A
8091,9,0489B6121
8092,2,44
8093,6,4BA151
8094,2,BB
8095,3,212
8096,4,B800
8097,4,1B4B
8098,3,B88
8099,8,70389B28
8100,8,83590177
8101,3,799
8102,7,28B3A6A
8103,3,977
8104,4,B606
8105,4,2592
8106,2,33
8107,4,7197
8108,6,947866
8109,6,507680
8110,4,61B6
8111,7,3165B46
8112,3,ABA
8113,4,9609
8114,6,642B16
8115,5,56A86
8116,5,016A1
8117,2,99
8118,6,173A2A
8119,7,0375A8A
8120,5,63726
8121,5,96416
8122,5,B8628
8123,7,3670587
8124,6,5426B5
8125,9,849A5B325
8126,8,87259646
8127,4,3A03
8128,7,5287B68
8129,3,6AA
8130,2,22
8131,6,2A06BA
8132,5,A6878
8133,3,166
8134,6,856300
8135,2,AA
8136,5,9A079
8137,3,4B4
8138,5,3B404
8139,6,3285B8
8140,7,7016B44
8141,3,ABA
8142,9,A7954613A
8143,8,508A63B8
8144,7,B7A1454
8145,5,985A5
8146,8,85342A66
8147,4,A288
8148,8,23486151
8149,2,AA
8150,8,65140784
8151,5,9A100
8152,6,9B2A82
8153,5,47AB7
8154,5,B7696
8155,5,48505
8156,5,42010
8157,6,0AB260
8158,3,900
8159,7,9783B23
8160,2,99
8161,7,4256171
8162,7,06249AA
8163,2,66
8164,3,ABB
8165,3,199
8166,6,B4839B
8167,6,3AB455
8168,7,5BA2474
8169,3,355
8170,3,544
8171,5,06426
8172,7,2765B17
8173,10,3521B967A1
8174,6,0792B7
8175,5,35205
8176,7,018B231
8177,7,A4659B9
8178,4,0232
8179,6,428B02
8180,4,A533
8181,3,727
8182,3,B66
8183,7,8516945
8184,4,4818
8185,3,737
8186,3,400
8187,3,377
8188,6,598A09
8189,9,12986AB39
8190,7,3812544
8191,4,28A8
8192,4,0240
8193,5,84727
8194,7,A513077
8195,6,307282
8196,8,948A7304
8197,3,144
8198,6,7154BB
8199,7,0247892
8200,6,26A13A
8201,2,44
8202,2,99
8203,5,A0939
8204,5,1A422
8205,4,3A43
8206,5,79A44
8207,5,65845
8208,6,7613B7
8209,4,0161
8210,4,1699
8211,6,983255
8212,3,A3A
8213,8,1A784B3B
8214,3,411
8215,4,8758
8216,7,21BA49A
8217,2,AA
8218,4,0310
8219,5,74939
8220,8,9245AB8B
8221,6,845B11
8222,6,8A9018
8223,2,99
8224,6,362747
8225,4,A166
8226,6,183628
8227,2,00
8228,5,57107
8229,5,B3A99
8230,6,451AB4
8231,2,88
8232,5,67388
8233,3,033
8234,4,9733
8235,9,713956026
8236,6,376426
8237,3,655
8238,9,6471A9034
8239,7,B70685B
8240,6,673288
8241,4,8A6A
8242,6,2A60B6
8243,3,166
8244,5,25612
8245,5,6A424
8246,4,15A5
8247,5,851A8
8248,8,A8620133
8249,7,09234A9
8250,5,7BA55
8251,3,595
8252,4,9818
8253,6,4156A6
8254,8,B0792644
8255,3,899
8256,3,9B9
8257,7,6403A20
8258,6,6A0196
8259,7,5A6B17A
8260,2,99
8261,5,85398
8262,7,7208948
8263,6,836919
8264,8,46127507
8265,4,7A66
8266,4,B25B
8267,4,8622
8268,6,A70232
8269,2,66
8270,6,B86711
8271,5,B908B
8272,7,4756AB7
8273,7,9163AB6
8274,10,763B958245
8275,8,21B95466
8276,4,1800
8277,5,478A7
8278,7,9657233
8279,3,477
8280,2,00
8281,4,78B8
8282,6,372955
8283,5,5A605
8284,5,7A257
8285,2,BB
8286,4,93AA
8287,6,85B1A1
8288,6,B715A7
8289,5,50830
8290,6,9238B2
8291,8,293A6511
8292,2,88
8293,8,84A71B58
8294,3,B99
8295,2,77
8296,3,A99
8297,6,8604B4
8298,3,949
8299,4,0858
8300,4,9B0B
8301,2,22
8302,6,123481
8303,6,409A7A
8304,4,5282
8305,4,3463
8306,9,031A856B3
8307,6,295686
8308,6,41B321
8309,3,A0A
8310,8,92360B7B
8311,8,14526372
8312,6,6271A6
8313,6,42A672
8314,2,99
8315,7,7A8B95B
8316,4,0677
8317,7,21B3868
8318,3,BAB
8319,2,44
8320,2,00
8321,4,A93A
8322,6,57A48A
8323,7,40BA69A
8324,3,688
8325,7,B8940A4
8326,6,2A1355
8327,5,63484
8328,6,9A23BA
8329,4,2832
8330,5,38028
8331,3,A66
8332,3,044
8333,4,3599
8334,6,4A7604
8335,4,B141
8336,3,060
8337,3,434
8338,5,43084
8339,6,1972B2
8340,5,15066
8341,8,708241AA
8342,7,3279A0A
8343,8,AB297144
8344,4,75A7
8345,7,83B465B
8346,5,50A65
8347,6,5873A8
8348,3,A99
8349,4,5A85
8350,6,B10922
8351,4,3787
8352,5,82A38
8353,5,548BB
8354,5,B27AB
8355,3,737
8356,8,457B0A27
8357,5,1B371
8358,8,38742966
8359,4,5975
8360,3,0AA
8361,3,8BB
8362,5,A3013
8363,3,133
8364,8,06249B79
8365,8,1B407255
8366,4,4A3A
8367,2,BB
8368,6,956836
8369,3,7AA
8370,8,987410B8
8371,6,56B126
8372,8,B6257896
8373,6,3621A3
8374,5,15285
8375,6,364903
8376,6,3A4914
8377,3,855
8378,3,388
8379,4,4A34
8380,3,A33
8381,3,A4A
8382,6,5049B9
8383,4,4733
8384,2,BB
8385,4,2672
8386,2,99
8387,6,71A89A
8388,3,878
8389,4,5188
8390,4,1399
8391,2,44
8392,7,A978327
8393,8,09173480
8394,6,849109
8395,5,7A343
8396,8,156A7B21
8397,2,44
8398,4,0B22
8399,8,5B694239
8400,8,64587A04
8401,2,66
8402,3,133
8403,9,9285713B7
8404,5,87247
8405,7,AB0521B
8406,7,3467153
8407,2,BB
8408,3,633
8409,3,A4A
8410,5,0B828
8411,2,AA
8412,4,6511
8413,8,49182071
8414,5,13B63
8415,6,685398
8416,6,628598
8417,4,15A1
8418,6,A3607A
8419,9,0765B4988
8420,4,9B00
8421,5,68411
8422,6,153898
8423,7,7B34922
8424,6,AB4574
8425,7,64B190B
8426,8,93608B18
8427,5,07310
8428,3,277
8429,6,86A211
8430,2,99
8431,4,5B25
8432,6,803958
8433,4,5A1A
8434,8,53809248
8435,6,7039AA
8436,5,5B020
8437,5,0A3BA
8438,10,35B6A78108
8439,4,3989
8440,7,23658B6
8441,6,A73909
8442,7,2705A30
8443,5,79047
8444,9,79A01B420
8445,4,64BB
8446,3,595
8447,2,11
8448,7,A879657
8449,3,055
8450,5,91B41
8451,6,410560
8452,6,6701BB
8453,2,55
8454,8,290865A9
8455,4,A977
8456,6,802433
8457,4,3699
8458,9,0AB586720
8459,7,04A2B62
8460,2,99
8461,3,ABB
8462,5,B029B
8463,7,2B91060
8464,6,705866
8465,5,48794
8466,3,B9B
8467,7,B91A20B
8468,4,0450
8469,11,4975A6B2188
8470,4,70AA
8471,6,B0916B
8472,4,A313
8473,2,AA
8474,2,88
8475,5,4B033
8476,5,AB499
8477,7,32759A7
8478,3,272
8479,4,A67A
8480,7,91782BB
8481,5,14B31
8482,5,40B1B
8483,4,7838
8484,2,66
8485,8,B82A719A
8486,3,4AA
8487,4,5A0A
8488,3,737
8489,3,070
8490,5,31955
8491,6,BA0929
8492,6,963416
8493,4,1A66
8494,4,6099
8495,9,7492B0860
8496,6,540630
8497,7,1475B37
8498,2,22
8499,4,1721
8500,3,177
8501,4,34A3
8502,4,3693
8503,6,420A70
8504,4,1571
8505,5,B573B
8506,6,382B58
8507,2,66
8508,4,69B9
8509,5,706A0
8510,4,37B7
8511,2,99
8512,3,055
8513,8,065713A7
8514,6,0A3413
8515,4,8B99
8516,2,99
8517,9,4509A7360
8518,2,66
8519,3,B7B
8520,5,19861
8521,2,77
8522,5,64373
8523,5,B3083
8524,3,B66
8525,3,655
8526,3,B99
8527,7,A52B191
8528,6,064A16
8529,5,3A85A
8530,6,680256
8531,2,33
8532,3,383
8533,4,2466
8534,5,702B7
8535,7,3251AB3
8536,2,BB
8537,7,4B8A767
8538,6,451B31
8539,2,88
8540,4,2733
8541,5,45877
8542,7,9A42584
8543,8,08472BA8
8544,3,422
8545,6,8132A1
8546,7,6130843
8547,7,A30B750
8548,4,2362
8549,8,31904BA3
8550,2,77
8551,2,99
8552,4,A488
8553,3,B0B
8554,4,7527
8555,7,A715091
8556,6,374153
8557,5,BA05B
8558,5,49A0A
8559,5,B7017
8560,5,0B390
8561,3,101
8562,6,834AB4
8563,5,2A7B2
8564,4,3166
8565,5,61921
8566,7,A596319
8567,9,051A93741
8568,3,7BB
8569,7,1278B5B
8570,7,A26B01A
8571,6,27A632
8572,7,3057811
8573,3,5B5
8574,3,B22
8575,2,00
8576,8,68140590
8577,7,8B45128
8578,12,6A5B10239471
8579,6,4B1321
8580,3,595
8581,5,579B5
8582,4,0533
8583,5,80242
8584,7,28470A8
8585,2,55
8586,8,A5362797
8587,5,38262
8588,5,45388
8589,7,768A318
8590,4,0470
8591,7,B4A9030
8592,4,7898
8593,7,9A34789
8594,8,A8035696
8595,9,9738A62BA
8596,5,3B7AA
8597,3,577
8598,8,5A439784
8599,3,636
8600,4,6355
8601,3,787
8602,3,181
8603,10,3812A74B63
8604,4,14A1
8605,6,B81948
8606,5,B50AB
8607,5,7B407
8608,4,3988
8609,4,5422
8610,5,38644
8611,2,55
8612,3,727
8613,2,44
8614,7,9571405
8615,6,864026
8616,5,96355
8617,6,714933
8618,6,970B30
8619,7,85BA325
8620,4,B0AA
8621,6,A624B2
8622,3,171
8623,3,969
8624,2,00
8625,5,83A78
8626,6,06B84B
8627,6,561B88
8628,8,A5B21040
8629,7,9152431
8630,4,7939
8631,4,8030
8632,7,36B8A77
8633,8,3A270949
8634,4,10B0
8635,7,13609A1
8636,4,3693
8637,6,8043A0
8638,9,74B2A8508
8639,5,749AA
8640,2,AA
8641,4,5088
8642,8,48957A09
8643,5,45737
8644,4,5343
8645,6,132872
8646,5,B985B
8647,8,4A382611
8648,5,08A1A
8649,4,6406
8650,3,300
8651,2,33
8652,5,25895
8653,3,144
8654,4,B1A1
8655,5,8B122
8656,6,159322
8657,6,132A81
8658,4,A717
8659,5,A0677
8660,10,6308A4B17B
8661,5,A9269
8662,3,166
8663,2,44
8664,7,A319851
8665,4,03B0
8666,5,42B74
8667,6,6A1906
8668,5,69236
8669,5,B9319
8670,6,63A49A
8671,2,55
8672,3,8AA
8673,4,A17A
8674,6,524011
8675,4,40BB
8676,2,00
8677,4,2511
8678,3,818
8679,6,9B36A6
8680,3,A66
8681,5,46314
8682,9,A92473B83
8683,5,B240B
8684,6,120582
8685,3,200
8686,7,9267BA7
8687,7,83106A3
8688,4,18B8
8689,6,B4537B
8690,9,0674385B0
8691,4,8353
8692,9,B314690A4
8693,4,4211
8694,7,6504926
8695,5,83646
8696,4,8628
8697,3,4A4
8698,3,3B3
8699,4,6454
8700,4,A909
8701,7,4A20755
8702,8,2A135905
8703,6,4187A8
8704,6,A4B674
8705,2,11
8706,2,66
8707,4,B266
8708,6,805468
8709,4,3040
8710,8,91273565
8711,5,91401
8712,7,3807BAB
8713,6,2A3944
8714,8,4B716A37
8715,4,7322
8716,3,787
8717,5,48717
8718,2,99
8719,4,3A2A
8720,6,947107
8721,9,176982347
8722,9,8A49025B9
8723,4,3155
8724,6,913A21
8725,3,599
8726,4,2477
8727,7,982A477
8728,5,5A0BB
8729,3,090
8730,7,7312B02
8731,4,0B5B
8732,5,15A65
8733,7,35067A6
8734,6,4B21AB
8735,7,6A7B303
8736,6,685313
8737,3,522
8738,6,01B79B
8739,2,BB
8740,6,602979
8741,3,B11
8742,9,789AB6216
8743,4,9757
8744,3,4BB
8745,4,7544
8746,4,49B9
8747,6,817961
8748,4,6020
8749,4,B866
8750,5,690A6
8751,3,911
8752,8,4153A2BB
8753,2,77
8754,10,6280A34512
8755,6,973813
8756,6,150A88
8757,6,015745
8758,6,039120
8759,5,A5611
8760,6,3546A4
8761,8,39045B60
8762,8,5B9087A9
8763,3,B2B
8764,2,AA
8765,7,98A6429
8766,6,961AB6
8767,5,5B133
8768,6,4B5202
8769,4,0121
8770,4,3B77
8771,4,B722
8772,5,B0858
8773,4,AB2A
8774,6,6430BB
8775,2,88
8776,5,B0969
8777,7,78403A8
8778,3,171
8779,7,A605385
8780,5,24131
8781,2,77
8782,4,A244
8783,3,755
8784,5,579B9
8785,7,3865AB5
8786,6,035212
8787,6,3A09B9
8788,7,54186A5
8789,2,00
8790,3,1A1
8791,3,566
8792,4,39A3
8793,9,085A69733
8794,6,B54374
8795,4,B8A8
8796,3,646
8797,5,15B8B
8798,8,A1635981
8799,3,B9B
8800,5,17567
8801,3,4AA
8802,4,2858
8803,3,919
8804,9,A9B250469
8805,7,B512971
8806,3,515
8807,4,20B2
8808,4,0420
8809,6,142854
8810,4,B0AB
8811,5,B014B
8812,4,6986
8813,4,1A01
8814,4,2080
8815,9,21A9B6706
8816,3,B8B
8817,3,848
8818,6,1326A6
8819,3,A5A
8820,3,944
8821,3,616
8822,6,B79855
8823,4,2011
8824,5,86436
8825,5,17201
8826,3,9BB
8827,7,6854322
8828,4,3B13
8829,8,836A4077
8830,6,307523
8831,4,43BB
8832,8,82B79142
8833,4,6211
8834,4,AB0B
8835,4,6176
8836,3,522
8837,4,3211
8838,3,898
8839,7,0623595
8840,7,2A3109A
8841,6,134564
8842,10,362497B5AA
8843,7,A6B582A
8844,5,03870
8845,8,4016A575
8846,6,654A1A
8847,8,AB350242
8848,3,ABB
8849,8,064827A0
8850,4,0141
8851,6,97B16B
8852,4,1981
8853,4,4B2B
8854,5,74B24
8855,3,300
8856,4,46B4
8857,3,7AA
8858,5,38B22
8859,8,03175965
8860,3,B7B
8861,6,A1870A
8862,6,026816
8863,2,88
8864,4,1676
8865,3,577
8866,5,71655
8867,5,08910
8868,3,A55
8869,4,7637
8870,6,36A843
8871,2,22
8872,7,3976A87
8873,6,B49574
8874,5,49534
8875,6,981B58
8876,5,42A1A
8877,7,7135A91
8878,4,9B09
8879,9,5B0291630
8880,2,77
8881,6,27B957
8882,4,3A99
8883,5,65080
8884,4,1242
8885,5,24033
8886,4,9040
8887,4,1B9B
8888,3,747
8889,4,5385
8890,5,205AA
8891,6,317299
8892,3,595
8893,4,8626
8894,7,83A1B2B
8895,8,26A54B9B
8896,5,69433
8897,5,A7900
8898,6,514724
8899,5,79A3A
8900,4,5633
8901,3,2A2
8902,9,1203B6796
8903,7,790A655
8904,4,0A9A
8905,3,055
8906,5,4A6BA
8907,6,769237
8908,7,7B15035
8909,5,57646
8910,5,93272
8911,8,05374265
8912,6,73A21A
8913,7,B409A5B
8914,5,24500
8915,7,67B9100
8916,3,A2A
8917,3,566
8918,5,56236
8919,4,50A0
8920,4,96AA
8921,6,2A318A
8922,3,699
8923,6,6213A2
8924,7,318A5B8
8925,6,0475A4
8926,7,425B632
8927,4,3155
8928,6,915B39
8929,2,11
8930,8,82306A76
8931,8,B7254697
8932,5,40277
8933,5,81066
8934,3,677
8935,6,7B8508
8936,3,505
8937,9,A58901271
8938,8,A63941BA
8939,7,B803A6A
8940,3,313
8941,5,50232
8942,4,9769
8943,6,530215
8944,7,4B68A33
8945,2,BB
8946,6,0B5A2A
8947,7,9563475
8948,3,388
8949,4,1353
8950,3,811
8951,5,28646
8952,2,88
8953,6,708460
8954,6,A9B566
8955,4,A633
8956,4,9544
8957,6,A48353
8958,2,BB
8959,2,00
8960,3,544
8961,3,844
8962,7,53B6A22
8963,6,398400
8964,6,A3709A
8965,6,75A060
8966,6,167246
8967,5,95424
8968,5,2B070
8969,2,BB
8970,10,6B915A3083
8971,4,4696
8972,10,1A52673B46
8973,3,022
8974,2,22
8975,4,4094
8976,4,A60A
8977,6,6A9289
8978,8,A4573B99
8979,3,0B0
8980,7,96B23AB
8981,4,0730
8982,4,2B77
8983,6,514969
8984,5,BA79B
8985,8,179B8057
8986,3,8A8
8987,3,4A4
8988,5,52363
8989,3,A66
8990,5,B07A0
8991,5,85404
8992,3,272
8993,4,8363
8994,9,627B84030
8995,5,09270
8996,6,67A246
8997,4,B929
8998,3,400
8999,5,5B303
9000,7,A278B6B
9001,5,59B19
9002,4,4B14
9003,2,99
9004,6,089711
9005,3,9A9
9006,3,A11
9007,4,3181
9008,4,5688
9009,5,2A900
9010,3,808
9011,5,760B7
9012,6,632090
9013,8,38A54278
9014,4,0822
9015,5,81468
9016,6,A75414
9017,4,0626
9018,10,0B36984179
9019,6,087397
9020,7,0AB6230
9021,7,B51738B
9022,4,5383
9023,8,9012AB6B
9024,3,599
9025,5,47587
9026,3,077
9027,5,09360
9028,3,717
9029,4,1535
9030,6,5837BB
9031,5,A7B4A
9032,3,979
9033,5,07355
9034,5,81454
9035,5,45735
9036,5,7B989
9037,3,929
9038,5,02344
9039,2,66
9040,2,AA
9041,5,B4611
9042,5,A5878
9043,7,72B9040
9044,4,4688
9045,2,44
9046,3,755
9047,6,371243
9048,7,5190ABB
9049,4,4050
9050,3,ABB
9051,6,6A2B42
9052,2,99
9053,5,608B0
9054,5,B539B
9055,4,81B1
9056,5,B906B
9057,6,931679
9058,9,B40A35283
9059,7,109B721
9060,9,276B590A2
9061,8,73B41A9A
9062,3,191
9063,8,B4A30210
9064,3,373
9065,6,3B0140
9066,3,A7A
9067,2,77
9068,4,8500
9069,3,433
9070,5,5A877
9071,6,376252
9072,3,696
9073,5,3A623
9074,2,00
9075,4,A699
9076,6,356BA6
9077,6,31A471
9078,5,39544
9079,2,77
9080,5,68919
9081,8,6B82794B
9082,4,B626
9083,3,040
9084,5,74B87
9085,4,A744
9086,5,90149
9087,5,45979
9088,8,3B0687A7
9089,4,2A3A
9090,7,4719BA4
9091,5,9A8B8
9092,5,B157B
9093,3,033
9094,5,48B04
9095,3,787
9096,8,08327454
9097,8,B3A14521
9098,5,97B22
9099,3,A33
9100,4,9859
9101,2,BB
9102,4,2672
9103,3,232
9104,3,B4B
9105,7,A102431
9106,8,7B614834
9107,2,44
9108,7,2894AB9
9109,7,4135B88
9110,8,265A0315
9111,2,88
9112,8,19A52861
9113,2,99
9114,9,13870B451
9115,5,9B4A9
9116,3,A9A
9117,5,31656
9118,4,A02A
9119,6,014251
9120,3,266
9121,5,79319
9122,8,769850A0
9123,3,3AA
9124,6,714807
9125,3,646
9126,5,B5385
9127,5,359BB
9128,8,43109262
9129,4,1055
9130,4,3A77
9131,7,675B29B
9132,2,11
9133,7,0418B55
9134,6,4B78A8
9135,3,737
9136,4,9744
9137,9,28596B7A9
9138,5,54B66
9139,7,A56B71B
9140,5,96216
9141,5,105AA
9142,5,82900
9143,6,6A5B1B
9144,5,7A41A
9145,8,49A712BA
9146,4,8900
9147,3,A8A
9148,7,463B155
9149,3,566
9150,4,A688
9151,3,2AA
9152,5,BA96B
9153,6,045794
9154,5,90670
9155,9,71230B688
9156,7,9852032
9157,6,9B1844
9158,4,B622
9159,6,B54705
9160,5,50141
9161,4,7855
9162,7,308A693
9163,7,9632ABA
9164,3,311
9165,4,4934
9166,2,44
9167,8,530B2942
9168,5,028B2
9169,3,0A0
9170,6,127A81
9171,3,BAA
9172,4,9434
9173,5,A326A
9174,7,8A0215A
9175,5,B7927
9176,4,2872
9177,6,89A101
9178,8,9A528B00
9179,6,5412AA
9180,6,458696
9181,7,8A06155
9182,6,951464
9183,5,80718
9184,4,6B7B
9185,5,A3266
9186,6,0231BB
9187,4,73B3
9188,5,037AA
9189,2,88
9190,2,33
9191,2,11
9192,6,0B9344
9193,3,566
9194,5,49369
9195,2,55
9196,3,377
9197,5,32B93
9198,6,9B5809
9199,5,45795
9200,2,44
9201,4,7B37
9202,5,71434
9203,4,4A94
9204,5,A034A
9205,5,49858
9206,9,542081732
9207,4,5A3A
9208,7,6183401
9209,6,784368
9210,5,A3511
9211,7,5086130
9212,4,3646
9213,5,6B43B
9214,5,34564
9215,5,64877
9216,3,799
9217,2,BB
9218,7,B5A9075
9219,4,83AA
9220,6,178366
9221,3,066
9222,7,6417286
9223,2,44
9224,5,5A400
9225,7,3689758
9226,5,198A1
9227,5,14088
9228,5,76927
9229,4,A181
9230,8,095BA425
9231,2,77
9232,2,99
9233,4,58B5
9234,7,725B962
9235,6,BA802B
9236,3,977
9237,5,A9B1A
9238,7,0346727
9239,6,34A828
9240,6,186353
9241,9,536924100
9242,6,40B787
9243,9,1B693A707
9244,8,2AB9617A
9245,7,427B855
9246,3,766
9247,5,53645
9248,4,7AB7
9249,6,71B601
9250,8,04A71651
9251,3,626
9252,4,8455
9253,5,05166
9254,2,55
9255,4,7B67
9256,3,424
9257,3,414
9258,6,65B846
9259,5,51845
9260,8,54A0763A
9261,5,63077
9262,2,44
9263,6,826B38
9264,6,639100
9265,3,414
9266,3,9AA
9267,7,0481391
9268,5,26182
9269,8,021B659B
9270,4,45B4
9271,3,A11
9272,6,3A9B55
9273,6,4732BB
9274,4,5B88
9275,6,BA748A
9276,6,536B2B
9277,6,7239B9
9278,5,95711
9279,3,B5B
9280,5,47037
9281,9,05A97B260
9282,7,6B48958
9283,3,200
9284,7,83BA656
9285,6,2B8172
9286,5,A5833
9287,5,96576
9288,2,33
9289,6,1A2842
9290,3,611
9291,4,5A9A
9292,9,43B5A928B
9293,3,A22
9294,3,454
9295,6,512461
9296,6,A71B61
9297,9,3517840AA
9298,6,047184
9299,3,676
9300,5,A6388
9301,7,5942311
9302,6,0615A6
9303,8,821A9353
9304,4,4766
9305,2,BB
9306,2,66
9307,6,649304
9308,7,B958075
9309,5,104B0
9310,7,21A6852
9311,2,77
9312,7,96271A7
9313,5,A9755
9314,2,22
9315,5,59465
9316,3,363
9317,4,0688
9318,7,B943083
9319,4,3606
9320,4,2353
9321,9,2869705B0
9322,2,99
9323,9,63072B141
9324,7,7A98255
9325,6,915475
9326,7,0459784
9327,8,64059811
9328,4,1090
9329,6,281A4A
9330,7,0B65818
9331,4,3757
9332,5,95365
9333,2,BB
9334,8,2913B8A2
9335,4,9474
9336,5,9AB44
9337,5,04188
9338,2,11
9339,8,A2B01360
9340,9,90716B820
9341,6,610780
9342,5,29500
9343,6,38B7A7
9344,7,B82413B
9345,4,8322
9346,4,A099
9347,5,36BAA
9348,2,99
9349,3,404
9350,8,83295403
9351,5,34808
9352,4,54A4
9353,4,4174
9354,4,B27B
9355,9,3A4570960
9356,7,1729366
9357,7,73A0253
9358,8,8AB51646
9359,7,3A89B77
9360,5,0B530
9361,4,2A72
9362,4,5375
9363,9,5A2086342
9364,7,7516A37
9365,6,258975
9366,3,909
9367,4,0288
9368,7,31A2090
9369,2,44
9370,5,B8363
9371,3,262
9372,5,14299
9373,2,BB
9374,5,30520
9375,5,B4184
9376,4,6577
9377,9,8A56017B0
9378,6,20B960
9379,4,9109
9380,5,80363
9381,9,976A3B209
9382,3,744
9383,5,52615
9384,5,05490
9385,2,66
9386,9,A513792B9
9387,5,BA477
9388,4,1A31
9389,6,30BA83
9390,4,3A9A
9391,2,11
9392,6,90A144
9393,5,32A0A
9394,4,1588
9395,5,453A5
9396,3,700
9397,2,AA
9398,3,828
9399,6,297689
9400,7,2039744
9401,5,9A349
9402,7,3B405A5
9403,6,B08370
9404,6,8B0616
9405,7,54A6177
9406,6,407194
9407,4,13AA
9408,4,21B1
9409,4,72BB
9410,3,A0A
9411,5,35B6B
9412,4,2515
9413,6,763BAA
9414,2,66
9415,5,40211
9416,5,65405
9417,5,59369
9418,8,B0597A1B
9419,7,03247AA
9420,4,B78B
9421,6,62B912
9422,2,44
9423,5,26042
9424,4,BA2A
9425,3,A11
9426,5,B160B
9427,3,3A3
9428,8,B5093615
9429,7,0472390
9430,5,B043B
9431,6,B2817B
9432,2,55
9433,4,1033
9434,2,66
9435,7,7549616
9436,6,2B95A5
9437,8,16B70587
9438,8,84B59131
9439,3,055
9440,5,7B347
9441,4,0898
9442,3,266
9443,7,6028496
9444,2,00
9445,6,562300
9446,3,488
9447,4,8711
9448,4,2799
9449,9,7985A3628
9450,6,540788
9451,6,264B86
9452,4,9122
9453,5,45105
9454,2,00
9455,4,2544
9456,7,3049A66
9457,5,65288
9458,2,33
9459,7,4309A60
9460,5,53040
9461,5,70367
9462,7,3607A44
9463,2,66
9464,4,60A6
9465,6,3B2717
9466,5,8A25A
9467,4,5325
9468,8,9A673216
9469,9,69758B316
9470,8,A291B359
9471,5,174A7
9472,5,8A677
9473,8,03825618
9474,8,23564193
9475,10,5729064B12
9476,6,284634
9477,8,62183958
9478,4,7122
9479,6,568B44
9480,3,696
9481,6,91A202
9482,4,48AA
9483,6,81B545
9484,4,B494
9485,6,298A78
9486,8,2093AB4A
9487,5,B4394
9488,6,406711
9489,5,8A1B8
9490,4,2B8B
9491,7,2016B91
9492,6,06B188
9493,6,0A7627
9494,5,81343
9495,9,A7634B19B
9496,8,2308A15A
9497,5,86077
9498,6,415989
9499,5,12766
9500,4,A6BA
9501,3,900
9502,6,567216
9503,5,B61AB
9504,4,4599
9505,2,99
9506,4,1878
9507,2,33
9508,5,07363
9509,6,A21361
9510,5,B2012
9511,9,2635B08A6
9512,8,50B32813
9513,5,317B7
9514,2,22
9515,4,B4AB
9516,4,0860
9517,7,5A21033
9518,6,A0B27A
9519,6,7B2367
9520,4,1071
9521,4,7817
9522,8,28A37040
9523,3,535
9524,3,424
9525,3,644
9526,5,30488
9527,4,6526
9528,5,06396
9529,5,48700
9530,5,967BB
9531,9,9513B608B
9532,4,9855
9533,3,A66
9534,3,727
9535,5,57144
9536,4,2A99
9537,7,98A50BB
9538,4,A27A
9539,7,9785030
9540,7,17069BB
9541,5,B13A1
9542,8,A1852B78
9543,2,77
9544,6,0A9644
9545,3,A77
9546,3,066
9547,2,99
9548,2,77
9549,5,A613A
9550,4,31AA
9551,3,787
9552,4,3488
9553,3,505
9554,3,A3A
9555,5,837A8
9556,5,589BB
9557,4,A700
9558,5,57067
9559,4,B900
9560,3,A11
9561,3,244
9562,3,363
9563,3,166
9564,6,809A4A
9565,3,7AA
9566,5,34654
9567,4,2344
9568,6,675313
9569,7,47A5611
9570,7,179B829
9571,6,073B63
9572,5,01970
9573,10,6B5039817B
9574,6,349069
9575,5,72142
9576,5,2A54A
9577,4,A090
9578,4,6926
9579,3,3B3
9580,5,042A0
9581,5,29789
9582,6,4B6232
9583,4,5233
9584,4,9363
9585,5,40694
9586,7,20B9812
9587,6,5A8065
9588,6,0A8790
9589,2,AA
9590,2,99
9591,4,3505
9592,4,4030
9593,5,403BB
9594,4,3B11
9595,7,6B91522
9596,5,A7267
9597,8,0A193649
9598,5,21484
9599,7,5681946
9600,4,BA55
9601,4,9588
9602,3,366
9603,5,723A7
9604,3,355
9605,6,246196
9606,8,9BA45309
9607,4,A311
9608,2,BB
9609,5,A4611
9610,10,A517842692
9611,4,B90B
9612,6,543B9B
9613,4,3BA3
9614,8,37548213
9615,7,1986B09
9616,4,8A99
9617,5,09B77
9618,3,303
9619,3,565
9620,6,8961A9
9621,5,B487B
9622,2,00
9623,8,38279507
9624,3,828
9625,6,954075
9626,6,4A9122
9627,6,341A64
9628,5,91844
9629,6,B2A17A
9630,5,50B11
9631,4,9133
9632,3,566
9633,8,71953065
9634,4,B433
9635,5,07366
9636,4,3099
9637,4,B877
9638,5,95425
9639,5,71357
9640,7,9208532
9641,6,A64B24
9642,5,57397
9643,5,90BAB
9644,2,AA
9645,4,26AA
9646,5,09A10
9647,3,BAB
9648,3,B88
9649,5,8A708
9650,5,42362
9651,5,53909
9652,9,0132B986B
9653,5,89B28
9654,6,713828
9655,4,AB7A
9656,4,1ABB
9657,5,B9489
